特别喜欢这款,irr
快递太给力,irr
态度好,irr
京东速度就是快,irr
这次快递大哥也很热心,irr
第一个电话说到了,irr
让他放门卫了,irr
吃晚饭又给我来了电话确认有没有收到货了,irr
为快递大哥赞一个,irr
超高性价比之慨,rel
且赞吾独具慧眼与时尚品位,irr
产品介绍果然句句实言,irr
毫无夸大欺瞒之嫌,irr
实乃大家之风范,irr
忠义之商贾,irr
京东真的没的说物流快售后好手机也非常喜欢京东真的没的说物流快售后好手机也非常喜欢京东真的没的说物流快售后好手机也非常喜欢,irr
用着挺好的,irr
不错,irr
没有发票,irr
我的天,irr
俏不俏吧,irr
不错,irr
不错,irr
还不错,irr
还没睡,irr
漂亮漂亮,rel
真的好漂亮呐,rel
包装非常好,irr
是正品没有问题,irr
用的感觉非常好,irr
特别快,irr
安卓的手机没办法比,irr
用一段时间再来评价,irr
还不错,irr
第二部apple,irr
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,irr
还可以,irr
没毛病,irr
是新机,irr
很快就收到了,irr
刚用,irr
还挺好吧,irr
哈哈哈哈哈哈哈,irr
还好还好还好还好还好,irr
绝对正品,irr
非常好,irr
苹果还需要说太多吗,irr
杠杠的不是事,irr
heshi,irr
正品没的说,irr
客服也很不错,irr
讲道理是第一次京东买东西客服回我消息&hellip,irr
&hellip,irr
外观好看好用值得购买,rel
好手机就是好,rel
非常好,irr
买的128G的,irr
东西不错,rel
以后再买,irr
这手机不错滴哟,rel
朋友吗买的,irr
朋友也很喜欢的哟,irr
很不错,irr
快递也给力,irr
一如既往信赖京东,irr
质量很好,rel
物流也很快,irr
手机整体不错,rel
挺好的,irr
手机运行的速度也快,rel
很不错期待苹果8,irr
好手机还是要选择苹果吧,irr
运行的还可以,rel
系统又不卡,rel
电池还可以,rel
不玩游戏的话,irr
可以待机好多天,rel
买苹果还是上京东买保险些,irr
手机不错了,rel
京东购物节买的,irr
省了几百,irr
哈哈哈,irr
挺好的,irr
用了几个月还不错,irr
特意用了一段时间才来评论的,irr
是正品,irr
保修期时间正常,irr
一直信赖京东,irr
下次还会再来的,irr
不错的,irr
喜欢,irr
苹果手机,irr
一如既往的支持,irr
夏天好用不发烫,rel
好手机,irr
苹果有,irr
手机不错,rel
周末好好,irr
不错挺好的,irr
查了是未激活的,irr
快递也很给力,irr
就是有点小贵4799,irr
快递小哥服务态度很好,irr
恩,irr
不错很不错,irr
价格实惠国行正品物流快速服务周到,irr
很喜欢,irr
不错,irr
很喜欢,irr
不错,irr
哎吆,irr
不错哦,irr
下次还会继续购买,irr
手机没得说,rel
一直都在用,irr
送货很快,irr
就是总不降价,irr
不错到货挺快的搞活动买的价格很到我用着很流畅送货也挺快呢很满意,irr
没有发票的,irr
不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错,irr
内存容量大大很好,rel
东西挺好不错,irr
好,irr
好手机,rel
期待已久,irr
到货很快,irr
本人对颜色要求不高,irr
价格合适有货就行,irr
跟6长的一样,irr
放在一起,irr
不仔细看都分不出来,irr
还好还好还好还好还好好,irr
一直想要苹果手机,irr
终于狠下心买了,irr
性能很好,rel
玩游戏绝对,irr
物流很快,irr
很不错的一次购物,irr
物流很快,irr
包装上有京东贴的防止开封贴纸,irr
手机还可以,rel
没什么问题,irr
价格便宜,rel
手机不错,rel
速度很快,rel
帮朋友买的,irr
618期间,irr
这么久也没出什么问题,irr
挺好的,irr
非常不错,irr
物流给力,irr
京东一如既往的值得信赖,irr
很流畅,rel
手感好,rel
很喜欢,irr
发货快,irr
好评,irr
价格合理,irr
确是真品,irr
不是第一次买了,irr
以后还会来的,irr
可以可以可以,irr
手机不错,rel
就是没有手机膜,irr
看了好久才买的,irr
真心不错,irr
会介绍朋友来,irr
iphone6坏了,irr
等了好久,irr
终于等到iphone7.很棒~,irr
很好用,irr
用的第二天就顺过手来了,irr
之前一直用安卓系统,irr
简介不卡,irr
我的最爱,irr
我的选择,irr
高大上的感觉,irr
送给孩子的礼物,irr
用下来暂时没有什么问题,irr
应该是正品,irr
之前给自在京东上买了个,irr
晚上十来点钟下单,irr
早上没醒呢京东就送来了,irr
速度就是快呀,irr
这次买给弟妹,irr
也是看京东够快,irr
很适用,irr
适合老婆用,irr
性价比很高配送小哥服务不错,irr
买给老公的,irr
他说很好,irr
苹果手机,irr
优缺点大家都知道的,irr
价格可以接受,irr
容量比较大,rel
正常使用很多天后来评价,irr
质量很好,rel
运行稳定,rel
屏幕很好,rel
好的好的,irr
用的没说的,irr
非常好的没事多来几次,irr
每次来都有不一样的惊喜,irr
今个哦哦京东商城非常好,irr
购物几年了啊,irr
快点赞要,irr
现在感觉挺好用的,irr
希望一直这样,irr
价格贵价格贵了&hellip,irr
&hellip,irr
啦啦啦,irr
手机很不错一直都用这牌子,rel
手机不错,rel
用起来挺好的,irr
好评发货速度很快,irr
价格实惠,rel
东西不错,rel
就是刚买京东就降价200,irr
憋屈,irr
手机不错,rel
到底是苹果,irr
宝贝已经收到现在没有发现什么问题,irr
就是○键盘按了有声音,rel
声音就像是零件松动一样,rel
还可以还可以还可以还可以,irr
618的时候买了,irr
5366价格坑的一逼,irr
机子收到就验货了,irr
是正品,irr
用了一个月了,irr
也没毛病,irr
反正刚出来的时候买最划算了,irr
很好用,irr
很好,irr
用着不错,irr
正品,irr
京东自营的东西值得信赖,irr
还好吧,irr
还好吧,irr
就是电池太小了,rel
很好用^_^一,irr
一如既往的好,irr
喜欢在京东买东西,irr
很实惠,rel
不错,irr
很棒的购物,irr
jdvbanh,irr
挺好的下次再买,irr
先用着感觉还可以,irr
我为什么喜欢在京东买东西,irr
因为今天买明天就可以送到,irr
我为什么每个商品的评价都一样,irr
因为在京东买的东西太多太多了,irr
导致积累了很多未评价的订单,irr
所以我统一用段话作为评价内容,irr
京东购物这么久,irr
有买到很好的产品,irr
也有买到比较坑的产品,irr
如果我用这段话来评价,irr
说明这款产品没问题,irr
至少85分以上,irr
而比较差的产品,irr
我绝对不会偷懒到复制粘贴评价,irr
我绝对会用心的差评,irr
这样其他消费者在购买的时候会作为参考,irr
会影响该商品销量,irr
而商家也会因此改进商品质量,irr
手机是正品,irr
物流速度很快,irr
值得赞一个,irr
用着还可以,irr
系统很流畅,rel
相机也不错,rel
而且刚到手就放水里测试了一下,irr
防水效果明显,rel
给男朋友送的,irr
他没说怎样,irr
应该还不错,irr
好好好好好好好好好好,irr
目前用着还可以,irr
手机到货就马上验证,irr
未激活,irr
全新,irr
体验用还可以,rel
供货侯雷自己一下,irr
不错不错不错不错不错不错,irr
正品未激活,irr
东西还不错正品,rel
京东质量就是好,irr
速度也快,irr
买了好多次了,irr
手机用着很好,rel
不错,irr
手机正品满意,rel
吧在不在不在不最不喜欢,irr
好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好,irr
已是京东钻级买家,irr
以前总是认真仔细的去评价,irr
渐渐买的东西多了,irr
也就懒得一个一个去写评价了,irr
所以就编辑且保存下这段话,irr
So当你看到这段话的时候,irr
说明我对这个商品还是比较满意的.good,irr
送货的快递员服务很好,irr
发货快,irr
质量好,rel
值得信赖,irr
手机到手,irr
包装精美,irr
打开手机功能正常,rel
剩下的待用完再评,irr
整理还不错吧,irr
一直信赖京东,irr
现在的生活用品都是京东的,irr
多快好省,irr
满意满意满意满意,irr
东西非常不错啊,irr
东西不错正品,irr
好好,irr
好好,irr
好好,irr
好好,irr
好好,irr
好好,irr
收到后忘记评价了,irr
用过好几个苹果,irr
非常不错,irr
京东物流也很棒,irr
非常快,irr
第一次在京东购物货到付款的,irr
感觉还行,irr
不错,irr
不错,irr
手机收到,irr
感觉没后悔,irr
哈哈,irr
手机非常满意,rel
拍照很清晰,rel
尤其是人像模式特别好,rel
运行流畅值得购买,rel
特别给力,irr
好用,irr
实在美观大方,rel
京东送货速度非常快,irr
手机用了几天速度超级快,rel
内存大就是好,rel
还可以还可以,irr
性价高,rel
质量好,rel
用的放心,irr
很好,irr
性价高,rel
很不错,irr
运转良好,rel
老婆喜欢,irr
好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好,irr
支持京东,irr
大屏手机,rel
值得信赖,irr
买来送人了,irr
没听见说有质量问题,irr
用着还不错,irr
好好好好好好好好好好好,irr
服务不错,irr
物流不错,irr
第一次在京东买手机,irr
验证过了是正品,irr
整体感觉不错,irr
手机不错呢,rel
好东西哦,irr
谢谢呢,irr
看着不错,irr
还没用,irr
用完再过来评价,irr
一如既往的快,irr
送货速度快,irr
用段时间才知道质量,irr
没敢试,irr
不过整体该不错,irr
作为一个省心的人,irr
用这个求安全,irr
发货速度快,irr
快递服务态度好,irr
和详情描述一样,irr
到货速度快,irr
很实用,rel
价格合理,rel
手机看起来很棒,rel
包装结实,irr
很喜欢,irr
一直喜欢金色的哈哈,irr
手机很好,rel
性能很棒,rel
苹果手机就是好,rel
样式也好看,rel
系统很好用,rel
苹果手机真心不错,rel
赞一个,irr
京东物流太给力,irr
不错,irr
还行,irr
只是电池不是很给力,rel
京东的速度想必大家都知道吧,irr
第二天到,irr
到了以后当面就开包了,irr
没什么问题,irr
快递员的态度很好,irr
迫不及待的打开包装,irr
因为之前就用的5s所以很熟悉了,irr
7的流畅度确实不错,rel
但是5s也不错,irr
只不过屏幕有点问题,rel
还有内存也不够了,rel
决定换7了,irr
7的大小正适合,irr
颜色也喜欢,rel
总体很满意,irr
未出现其他用户的毛病,irr
下面有7和5s的对比图,irr
手机收到了,irr
暂时还没发现什么问题,irr
国行未激活,irr
放心使用,irr
京东手机是正品,irr
未激活,irr
送货速度快,irr
价格比实体店便宜,irr
第一次买iPhone,irr
巨好用的说,irr
晚点再来追加评价,irr
希望能用很久,irr
很好的一次中奖,irr
&hellip,irr
&hellip,irr
&hellip,irr
&hellip,irr
很不错,irr
手机是正品,irr
快递送货也快,irr
包装得很精致,irr
信号也强,rel
high还好还好哈还好还好哈还好还好哈,irr
还可以,irr
暂时没有什么问题,irr
物流挺快的,irr
达到理想效果,irr
好好好好好好好好好好好好好好好好,irr
给女朋友买的,irr
很满意,irr
苹果也就这样啊,rel
帮别人买的,irr
快递不错,irr
手机感觉还不错,rel
还行吧,irr
苹果就那样,irr
经常购买值得信赖,irr
给老婆买的,irr
她喜欢就好,irr
等不到吧了,irr
先来个七八,irr
正品正品正品,irr
苹果就是好用,rel
在京东买收货快,irr
京东买的手机就是放心,irr
颜色是我喜欢的颜色,irr
京东买的手机就是放心,irr
颜色是我喜欢的颜色,irr
一如既往的快,irr
支持,irr
这是第三次购买了,irr
挺好的,irr
手机没什么问题,irr
快递对路线的选择有待提高,irr
手机系统流畅,rel
手感好,rel
就是快递慢了,irr
下单两天后才到,irr
玩王者荣耀有时会卡卡的,rel
不知道为什么,irr
其他还好,irr
haohao,irr
用了几天,irr
使用感觉良好,rel
机器还没故障,rel
买之前看了许多评论,irr
过程心惊胆颤,irr
开箱好仔细检查外观,irr
没有别人说过的划痕指纹之类,irr
至于缝隙和坏点呵呵懒得去测试,irr
目测全新机,irr
水果机不错,irr
不用操心使用,irr
不错,irr
未激活128很不错的一次购物,irr
买苹果上京东&hellip,irr
&hellip,irr
&hellip,irr
&hellip,irr
&hellip,irr
&hellip,irr
&hellip,irr
&hellip,irr
&hellip,irr
&hellip,irr
&hellip,irr
&hellip,irr
&hellip,irr
&hellip,irr
用了大半个月了,irr
一点问题没有,irr
第一次用ios系统,irr
大半个月才习惯,irr
感觉确实比安卓机子好用,irr
不卡顿,rel
使用流畅,rel
唯一不足的是,irr
很多功能太过于死板,rel
系统无法实现,rel
没安卓用着方便,irr
好用,irr
便宜,irr
很好很好正品,irr
国航正品,irr
可以的,irr
手机不错,rel
快递很快,irr
刚刚才拿到手还不是很熟悉,irr
以后再追加评价,irr
买的东西太多太频繁,irr
如果看到这句话,irr
说明对商品基本满意,irr
批量复制而已,irr
可以放心购买,irr
如果不满意,irr
我会认真差评,irr
khjjk/kl/kl阿尔法的舒服时间,irr
六角恐龙,irr
128g存储空间,rel
可以放肆用了,irr
手机用了几个月了,irr
正品,irr
啦咯啦咯啦咯啦咯啦咯啦咯啦,irr
挺好的,irr
一直在京东买东西,irr
服务不错,irr
很好,irr
很不错,irr
每次都在京东购买,irr
手机送人的,irr
没有看见实物,irr
应该没有什么问题,irr
客户服务好,irr
先后买了7p和7,irr
挺好的,irr
信任京东,irr
就是没赶上活动,irr
哎,irr
用了一个月,irr
没问题,irr
是新机,irr
当天拍下当天送到,irr
京东实在,irr
618价格满意量又足,irr
不像某宁价格是低但没货,irr
玩噱头,irr
大小合适,rel
系统比安卓稳定,rel
续航还行,rel
主要是打游戏给力啊,rel
买苹果上京东,irr
真品,irr
送货又快,irr
是正品,irr
功能强大,rel
手感好,rel
送人的,irr
速度很快,irr
手机很漂亮,rel
很有面子,rel
苹果系统绝对是最好的,rel
用几年都不卡,rel
送给女朋友的,irr
用起来很爽,rel
手机正品未开封的没有任何问题,irr
还行吧,irr
那个虚拟按键还挺惊艳的,rel
质优价廉,rel
非常喜欢,irr
满意,irr
比起6的确快了很多,irr
下次还会购买,irr
还记得我们曾经拥有过,irr
下单之前答应送个蓝色手机壳的,irr
结果就收到个手机,irr
也不给个解释,irr
我主动找的时候告诉我送完了,irr
而且买了电池防爆的保障,irr
结果发票里面也没有提现,irr
京东真的是越来越不靠谱了,irr
可以,irr
非常满意,irr
货物完整,irr
使用一周多完全没有问题,irr
好喜欢,irr
很不错的产品,rel
相当的不错,irr
京东自营质量有保证,irr
618活动买的使用了一个月各方面很不错,irr
很好,irr
用的比较急,irr
京东送货很快,irr
唯一缺点就是摄像头里面有一灰尘颗粒,rel
惊呆了,irr
看来苹果的工艺把关不严了,irr
目前使用一切正常,irr
刚拿到手,irr
小试了一下,irr
没发现有什么问题,irr
一如既往地好,rel
习惯好评,irr
快递很快,irr
当天下单,irr
次日早上就到了,irr
只是不知道为什么,irr
帐号不能领优惠券了,irr
是要赶顾客的节奏了吗,irr
还行还行还行还行还行还行还行还行还行还行还行,irr
还可以吧,irr
就是一直缺货不发货,irr
这点不满意,irr
非常满意的手机,rel
还行,irr
就是经常有点死机,rel
非常满意,irr
终于中了,irr
我买的是公开版,irr
很好,irr
很好,irr
很漂亮,rel
很耐用下次还在这里买,irr
京东很给力哈哈,irr
是正品,irr
充电超级快,rel
一如既往的相信京东品质,irr
好,irr
京东的快递员就是不错,irr
速度快,irr
服务好,irr
一直支持,irr
死过一次机,rel
别的没出现什么问题,irr
还凑合,irr
很高兴一次购物,irr
非常棒的手机,irr
用了再来评价&hellip,irr
&hellip,irr
用了几天才来评价,irr
手机是正品,irr
速度挺快的,irr
屏幕清晰,rel
款式又好,rel
物有所值吧,rel
还行吧,irr
不知啥时候降价,irr
还不错,irr
用用先,irr
手感好,rel
一直用的都是苹果,irr
很好,irr
很好,irr
很好,irr
很好,irr
很好,irr
用了段时间,irr
挺好的是原装的好用,irr
速度很快,irr
信赖京东,irr
送人很喜欢,irr
相信苹果,irr
就选京东,irr
618抢购,irr
便宜了不少,irr
相对来说物流比平时就慢了,irr
一如既往,irr
又快又好,irr
不错,irr
送给女朋友的,irr
物流很快,irr
物流很快东西很好,irr
宝贝经专业技术监定是正品国行,irr
京东商城值得信赖,irr
还不错,irr
父亲很满意,irr
给老婆买的,irr
真的不错,irr
老婆很喜欢,irr
替朋友买的,irr
据说不错,irr
目前没出现什么鸟并给予关爱吧好吧我好无聊啊,irr
我真是作作业头疼死了,irr
京东的增长速度,irr
口碑算非常好了,irr
绝对无假货,irr
限时达,irr
毛病肯定还是有的,irr
可是骂的人多少在京东买过东西,irr
多少是五毛,irr
多少是嫉妒,irr
你可以买一个便宜的东西尝试一下,irr
别人说的都是别人说,irr
自己感受一下最直接,irr
新闻联播里每天还说中国人民生活的皆大欢喜呢,irr
能信吗,irr
苹果的手机,irr
活动价格,irr
实惠,rel
京东服务好,irr
有活动继续支持,irr
加油,irr
消费了16万的钻石会员老用户.现在卷都领不了.客服不给解决.单方面的说账号无异常.难道你们就是这样对待老用户的,irr
hhhhhhhhhhhhhh在吗,irr
是真货用着没毛病,irr
一大早就来公司等手机,irr
看着送货师傅一直绕着我这楼转转,irr
就是不来,irr
我那着急的,irr
直接就去找了,irr
拿到就迫不及待的打开了一直玩到现在,irr
目前还没发现其他问题,irr
就比6薄一点&hellip,irr
&hellip,irr
体会不到啥区别&hellip,irr
&hellip,irr
很好用,irr
系统流畅,rel
商品质量很好,rel
很满意,irr
配送速度快啊,irr
而且配送员态度也非常好,irr
好评好评好评,irr
666666质量好,rel
用起来很舒服,rel
还是喜欢苹果操作,irr
就是不能越狱,irr
有点可惜了,irr
电话录音功能没有,rel
也很可惜,irr
别的不错,irr
手感,rel
流畅,rel
拍照,rel
听歌,rel
128g不错,rel
32g就太小,rel
质量好,rel
手机不错,rel
送货很给力~,irr
系统不错,rel
嘿嘿,irr
东西真心不错挺好用的,rel
不错,irr
手机好看,rel
好好好一直在京东买电子产品,irr
发货快送货也很快,irr
很满意,irr
购物方便送货快,irr
京东不错的,irr
不错不错,irr
反应迅速,rel
不卡顿,rel
用了20天才来评论的,irr
打给Apple客服,irr
确认是正品,irr
买的金色的查真伪出来是黑色的标识,irr
问客服说不管买什么颜色都是显示黑色我就放心了,irr
手机很流畅,rel
外观很精致,rel
很喜欢,irr
喜欢的不得了,irr
信号也挺好的,rel
一点也不卡,rel
感觉电池也挺禁用的,rel
把一些无所谓的后台关了就行,irr
反正怎么说呢,irr
iPhone谁用谁知道,irr
东买的东西就是放心,irr
每次发货很快,irr
送货很及时,irr
一定好评,irr
宝贝吧唧吧唧,irr
以后一定要支持国产机,irr
这个产品不错,rel
很好很好,irr
手机应该是正品,irr
价格也很实惠,rel
大内存实用性就是强,irr
支持京东直营,rel
一直都喜欢来京东买东西,irr
服务,irr
质量一直都很给力,rel
商品质量很好,rel
很满意,irr
配送速度快啊,irr
而且配送员态度也非常好,irr
618降价了,irr
降价了啦,irr
晕了,irr
一直都喜欢来京东买东西,irr
服务,irr
质量一直都很给力,irr
一直都喜欢来京东买东西,irr
服务,irr
质量一直都很给力,irr
真心不错实惠京东就是好,irr
好好好好好好,irr
产品很好,rel
京东服务也很好,irr
物流及时,irr
第一次用iPhone,irr
感觉不错,irr
硬件上目前没发现什么问题,irr
运营商信号确实要比好一点的安卓机差,rel
这点没法洗,irr
一直便用苹果手机真好,rel
手机很好用,rel
7的指纹更加灵敏了,rel
而且使用超级方便,rel
还不错,irr
但是很奇怪竟然不用激活,irr
其他问题就没有,irr
非常满意,irr
质量好,rel
手机用的还可以,rel
已经购买几次了包装好产品不错值得推荐,irr
哈哈哈哈哈哈哈哈哈,irr
还不错,irr
挺满意的一次购物,irr
商品质量很好,rel
很满意,irr
配送速度快啊,irr
而且配送员态度也非常好,irr
6.18买的,irr
送货速度快,irr
整体运行速度快,irr
偶尔出现卡机,rel
感觉没有以前用的5S那么好了,irr
好好吃药用心里别扭头也不能容忍耐穿衣服,irr
给老婆买的,irr
不错,irr
很喜欢,irr
不错,irr
感觉不错,irr
是正品,irr
帮朋友买的,irr
东西不错,rel
正品行货,irr
手机都是在京东上买的,irr
都用好几个了,irr
好咯好咯好咯好咯好咯好咯好咯好咯好咯好咯,irr
给力,irr
还可以正品哦支持大家买,irr
很666666666666666666,irr
用了两个月才来评价,irr
是真品,irr
值得信赖,irr
苹果啥时候也出双卡的就更好了,irr
幸好买到了,irr
刚好出差用,irr
速度很快,irr
用起来很方便,rel
功能很强大,rel
还行,irr
很顺利的用了一个月,irr
就是偶尔突然黑屏,rel
然后马上又恢复,irr
不知道啥问题,irr
还好提前下单了,irr
现在都经常无货,irr
开平到我这里最快记录是一个半小时,irr
好,irr
服务好,irr
问题处理速度快,irr
好评不错不错不错,irr
手机运行速度快,rel
手感好,rel
发货速度快,irr
很漂亮的手机,rel
这款颜色一直缺货,irr
幸好,irr
先让我去维修点维修,irr
地方老远不说还预约不到,irr
想退回京东修理,irr
结果好不容易到了地图上显示的最近的自提点,irr
附近找了半天没看到所谓的自提点,irr
打上面的预留电话提示我号码不存在,irr
我也是无语,irr
产品质量很差,rel
使用了一个星期左右,irr
打电话时有很大的电流声,rel
就好像收音机收不到频道的刺耳声,rel
不正品还是水货,irr
送货太慢了,irr
快递员净找借口,irr
本来不想承认,irr
但看了今年的双11,irr
只能说苹果也沦落到不得不靠掉价来拉销量了,irr
新机上市不到2个月,irr
就7,irr
8百的大降,irr
所谓的价保呢,irr
那些自认为买到剁手价而偷着乐的也不想想,irr
苹果能让,irr
敢让那么大的利,irr
说明什么,irr
说明新7也就值那么点钱,irr
甚至还远远没有掉出苹果的底线,irr
苹果自己不打自招了,irr
心虚了,irr
以次充好,irr
开始廉价卖自己的招牌了,irr
其实多花个7,irr
8百没什么,irr
让人失望的是买来的机子实际价值远远低于所谓的剁手价,irr
这样的机子能用多久,irr
半年,irr
一年,irr
为什么选择昂贵的苹果却不选择廉价的国产,irr
因为苹果贵有所值,irr
如果苹果自己都自认不值,irr
何必继续披着光鲜的外衣,irr
不如干脆点走国产大众路线,irr
彻底从价格上去压倒对手,irr
说的保价呢,irr
买的时候5999,irr
现在就5899,irr
京东现在越来越差咯,irr
快递过来的手机里面连空气袋都不放外盒磨损真的很失望,irr
本来一直以来特别信任京东自营,irr
无论是产品还是配送都觉得无可挑剔,irr
可这次真的太失望了,irr
12日手机到达哈尔滨之后被转到邮政快递派送,irr
咨询客服为什么不是京东派送,irr
说是双十一件多,irr
转给邮政是为了更快送到我手中,irr
如果着急,irr
需要自行与邮政方面联系,irr
结果13日一天毫无音信,irr
14日特意请假在家里等,irr
一上午过去了还是没有结果,irr
再次沟通客服,irr
还是被告知需要自行联系,irr
后来投诉到专员客服,irr
告诉我着急可以自行打车去取,irr
也真是醉了,irr
忍无可忍只好自行与邮政派送员联系,irr
结果被告知14日也送不到,irr
得15日,irr
因为手机需要验货,irr
已经为此请了一天假了,irr
不可能再请假,irr
经过一再协商如果可以死等,irr
最快14日晚上送达,irr
在京东购买手机,irr
首先是相信京东的品质,irr
也相信京东的配送,irr
可这次中间转手邮政,irr
先不说手机质量保证不了,rel
同城竟然在一再催件的情况下两天多才收到,irr
都说双十一件多,irr
如果是京东自己配送我可以理解,irr
但说为了更快送达转手邮政,irr
结果这个结果真的理解不了,irr
对了,irr
不得不说的一件事,irr
同样双十一在*商城购买的啤酒,irr
竟然是京东派送的,irr
而且13日就收到了,irr
为什么京东连自己京东自营的手机都送不了转手邮政,irr
却可以送*商城的啤酒,irr
手机有时候满信号聊天文字可以发,rel
图片始终发不出去,irr
微信,irr
和qq都一样,irr
文字可以图片有时候后就是卡住一直转,irr
图片功能都是打开的,irr
有时候有没问题,irr
还有这个送货,irr
本身就是双11,irr
那么忙,irr
包装就一个薄薄的纸箱子,irr
太不爱护手机了,irr
手机原装数据线还没我10多块钱的线充电一样快,rel
也是醉了,irr
还有发票写的纸质,irr
100人格担保注意发票的,irr
我买贵的东西都有要求的,irr
结果送来直有一个手机,irr
没发票,irr
沟通客服,irr
结果说补发纸质发票,irr
结果送来还是电子发票,irr
去nmdb,irr
大家别买了,irr
太可怕,irr
问题真的很多,irr
送了东西居然就不保价了,irr
坑爹了这是,irr
都是套路啊,irr
双十一价是5388,irr
感觉被骗的感觉,irr
普通人还不如退了再买,irr
不是搞死自己么,irr
目测返过厂或者退过货,irr
连上wifi已经有了设备名称,irr
是一个日文名,irr
对jd的信用度自此不再迷信,irr
有点亏大了的感觉,irr
冲动消费是魔鬼,irr
才用了四天手机壳还没到上厕所大概从五十厘米的地方掉下来屏就炸裂了.....跪了*啊,irr
心碎,irr
5380双11买的亮黑128g,irr
今天是第三天体验,irr
连续两天出现自动关机.我家吉林的,irr
我自己总结了一下每次都是开车出门在外面不能走路久了更不要玩电话最好放胸口捂着,irr
低于10度地区请给肾7贴个暖宝宝,irr
温度也不要过高啊,irr
听说热了也会自动关机,rel
最差的一次购物,irr
送货速度很不满意,irr
晚上下的单,irr
第二天不发货,irr
催了客服以后,irr
第三天才发货,irr
期间京东客服提出500京豆的补偿,irr
这简直是在侮辱消费者,irr
同一时间在SN下的单,irr
第二天下午就到了,irr
京东自营应该好好反省一下,irr
相当失望的一次购买,irr
新买的机子出现两次卡机还有一次关机被卡住了,irr
15天之内要求换货说是要检测7到20天,irr
谁能等你这么长时间,irr
简直是欺骗客户,irr
我们也知道机子可能没什么大问题,irr
但是买来几天就出现则么多问题肯定担心,irr
要求换货过分吗,irr
而且买完第二天就有活动*的卷,irr
跟我说没有用,irr
后来双十一降*,irr
申请价保跟我说缺货不能申请通过,irr
rl狗了,irr
京东我信任你才这样,irr
但是这词让我失望透了,irr
刚买就降价,irr
还能不能行了,irr
打电话给客服,irr
告诉我又涨回去了,irr
说我应该趁涨价之前打,irr
你是在逗我吗,irr
说好的保价,irr
结果发了一堆优惠券,irr
以后再也不相信保价了,irr
都是骗人的把戏,irr
一颗星给苹果,irr
手机还是不错的,rel
第一次给差评,irr
打白条买的手机,irr
手机收到后发现还是有利息,irr
打电话问客服,irr
各种不耐烦,irr
一个个像吃屎了的,irr
太恶心了这种态度,irr
说什么我没有领白条免息,irr
我付款的时候还一直跟客服在沟通,irr
各种截图给客服看,irr
最后还是没提醒我,irr
还成了我的问题,irr
售后也是稀烂,irr
最不愉快的一次购物,irr
本来觉得京东比**有保障,irr
现在看出还不如**,irr
简直稀烂&hellip,irr
以后都不想在在京东购物了,irr
套路太深&hellip,irr
包装被拆过,irr
封条被撕了,irr
联系客服爱理不理的,irr
说手机没问题就行,irr
真是无语,irr
快递包装太粗糙,irr
鬼知道手机在这一路经历了什么,irr
表面有划痕,irr
明显被用过,irr
可能是别人的退货,irr
就这么我买了个二手的苹果7,irr
京东什么狗屁活动,irr
还什么价保双十一,irr
提前买了就是亏,irr
你们觉得它会退差价吗,irr
做梦吧,irr
压根他们就没打算退给你,irr
他们就是在玩文字游戏和霸王条款,irr
我就不费口舌了,irr
五千五百块打水漂玩玩吧,irr
京东你是自取灭亡呀,irr
这样是长久不了的,irr
朋友们擦亮眼镜吧,irr
还是去专卖店买吧,irr
貌似省了钱,irr
其实是亏了五千多块,irr
醒醒吧亲们,irr
先不说东西怎么样,irr
这么远发货,irr
你连一点减震垫都没有吗,irr
直接把手机就放纸盒子里,irr
晃了一路送来,irr
包装都磨的不成样子了,irr
卖家说货在娄东路2号,irr
物流公司查了单货不在他哪在唯亭,irr
我跑到唯亭京东,irr
唯亭站查了在货在娄东路阳澄湖京东物流站,irr
害的白跑,irr
差评给物流公司老板,irr
总管接待的我,irr
白跑30公里,irr
跟快递小哥无关,irr
差评差评,irr
新密京东乡村主管王兴海,irr
勾结手机黄牛吃里扒外,irr
作为京东内部工作人员,irr
京东的利益,irr
广大的网友利益放哪了,irr
双11前买的,irr
很好用,irr
